StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
2011/08/18 10:38:49.539726,0.012056,udp,147.32.84.59,55267,  <->,147.32.80.9,53,CON,0,0,2,224,74,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:49.553320,0.000355,udp,147.32.84.59,62944,  <->,147.32.80.9,53,CON,0,0,2,230,70,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:49.553473,0.000219,udp,147.32.84.59,60733,  <->,147.32.80.9,53,CON,0,0,2,202,70,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:49.558377,0.000000,udp,78.128.207.244,36403,   ->,239.255.255.250,1900,INT,0,,1,406,406,flow=Background-UDP-Attempt
2011/08/18 10:38:49.621358,3.792968,tcp,147.32.84.59,49315,   ->,147.32.80.13,80,FSPA_FSPA,0,0,131,126374,6371,flow=To-Background-CVUT-Proxy
2011/08/18 10:38:49.639031,0.000728,udp,109.122.6.50,64222,  <->,147.32.84.229,13363,CON,0,0,2,132,72,flow=Background-UDP-Established
2011/08/18 10:38:49.691916,0.016504,tcp,147.32.86.114,3850,   ->,77.78.99.21,80,SRPA_FSPA,0,0,9,2084,1272,flow=Background-TCP-Established
2011/08/18 10:38:49.721246,0.010178,tcp,147.32.86.114,3851,   ->,77.75.77.9,80,SRPA_FSPA,0,0,10,2307,1645,flow=Background-TCP-Established
2011/08/18 10:38:49.740976,0.636395,tcp,147.32.85.30,50489,   ->,50.16.253.69,80,SRPA_FSA,0,0,13,5798,3958,flow=Background-TCP-Established
2011/08/18 10:38:49.748630,0.000595,udp,70.185.186.4,58375,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/18 10:38:49.805534,0.000769,udp,67.176.77.201,55002,  <->,147.32.84.229,13363,CON,0,0,2,233,171,flow=Background-UDP-Established
2011/08/18 10:38:49.840166,0.000373,udp,147.32.84.170,46354,  <->,147.32.80.9,53,CON,0,0,2,400,74,flow=From-Normal-V51-Stribrek
2011/08/18 10:38:49.841106,0.000269,udp,147.32.84.170,45249,  <->,147.32.80.9,53,CON,0,0,2,400,74,flow=From-Normal-V51-Stribrek
2011/08/18 10:38:49.842180,0.018782,tcp,147.32.84.170,59011,   ->,209.85.148.104,80,FSA_FSA,0,0,7,478,272,flow=From-Normal-V51-Stribrek
2011/08/18 10:38:49.920726,0.351106,tcp,147.32.84.59,56905,   ->,76.13.114.90,80,FSPA_FSPA,0,0,9,1533,699,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:50.077219,0.499651,tcp,147.32.86.223,39855,   ->,89.221.217.12,1935,SRPA_SPA,0,0,17,8056,4201,flow=Background-TCP-Established
2011/08/18 10:38:50.119981,1166.594849,udp,152.2.180.252,26227,  <->,147.32.84.229,13363,CON,0,0,6,3121,132,flow=Background-UDP-Established
2011/08/18 10:38:50.123228,0.000258,udp,147.32.84.138,59791,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.123234,0.000301,udp,147.32.84.138,37901,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.128446,0.000271,udp,147.32.84.138,57293,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.128454,0.000365,udp,147.32.84.138,47337,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.132016,2596.783203,udp,95.102.152.137,1910,  <->,147.32.84.229,13363,CON,0,0,4,270,150,flow=Background-UDP-Established
2011/08/18 10:38:50.133671,0.000160,udp,147.32.84.138,33079,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.133678,0.000213,udp,147.32.84.138,36103,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.138972,0.000225,udp,147.32.84.138,53206,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.139068,0.000349,udp,147.32.84.138,59589,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.144706,0.000171,udp,147.32.84.138,32897,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.144710,0.000181,udp,147.32.84.138,34330,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.150265,0.000173,udp,147.32.84.138,39481,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.150536,0.000155,udp,147.32.84.138,42116,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.238951,2396.989502,udp,216.165.149.90,24095,  <->,147.32.84.229,13363,CON,0,0,10,665,365,flow=Background-UDP-Established
2011/08/18 10:38:50.274915,11.649210,tcp,147.32.84.59,49318,   ->,147.32.80.13,80,FSPA_FSPA,0,0,44,30493,3793,flow=To-Background-CVUT-Proxy
2011/08/18 10:38:50.280394,642.731079,udp,213.209.218.130,55748,  <->,147.32.84.229,13363,CON,0,0,4,480,356,flow=Background-UDP-Established
2011/08/18 10:38:50.364570,0.301883,udp,147.32.84.59,18854,  <->,78.141.181.223,34012,CON,0,0,2,258,181,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:50.364662,0.062216,udp,147.32.84.59,18854,  <->,79.165.43.155,9306,CON,0,0,2,238,176,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:50.364788,0.027798,udp,147.32.84.59,18854,  <->,78.141.181.53,21219,CON,0,0,2,631,75,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:50.364795,0.023365,udp,147.32.84.59,18854,  <->,195.96.247.236,10290,CON,0,0,2,142,82,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:50.364799,0.350553,udp,147.32.84.59,18854,  <->,111.240.167.248,59877,CON,0,0,2,136,76,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:50.364803,0.359761,udp,147.32.84.59,18854,  <->,114.35.198.109,42600,CON,0,0,2,554,74,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:50.394663,6.075061,udp,147.32.84.59,18854,   ->,147.32.96.159,11533,INT,0,,3,447,447,flow=Background-Attempt-cmpgw-CVUT
2011/08/18 10:38:50.394772,0.019806,udp,147.32.84.59,18854,  <->,193.19.178.50,4783,CON,0,0,2,237,175,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:50.394777,0.044396,udp,147.32.84.59,18854,  <->,77.70.48.116,12198,CON,0,0,2,242,180,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:50.426334,2601.106201,udp,85.64.135.33,43302,  <->,147.32.84.229,13363,CON,0,0,6,402,222,flow=Background-UDP-Established
2011/08/18 10:38:50.434333,0.003647,udp,99.242.36.142,6011,  <->,147.32.84.229,13363,CON,0,0,4,2980,60,flow=Background-UDP-Established
2011/08/18 10:38:50.443116,0.000000,tcp,76.164.192.82,80,   ->,147.32.86.39,49679,SA_,0,,1,62,62,flow=Background-TCP-Established
2011/08/18 10:38:50.483440,0.000311,udp,147.32.86.20,59994,  <->,147.32.80.9,53,CON,0,0,2,314,85,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.483990,0.169531,tcp,147.32.86.20,4369,   ->,87.98.230.229,80,FSPA_FSPA,0,0,64,57993,1453,flow=Background-TCP-Established
2011/08/18 10:38:50.521171,0.000250,udp,147.32.84.79,43836,  <->,147.32.80.9,53,CON,0,0,2,324,86,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.560825,1.070203,tcp,82.46.6.143,51176,   ->,147.32.84.118,6881,S_RA,0,0,6,374,194,flow=Background-TCP-Attempt
2011/08/18 10:38:50.599857,0.000602,udp,70.138.144.145,41418,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/18 10:38:50.603613,3047.576660,udp,81.130.13.66,7227,  <->,147.32.84.229,13363,CON,0,0,4,268,148,flow=Background-UDP-Established
2011/08/18 10:38:50.663929,0.000326,udp,147.32.84.28,40514,  <->,147.32.80.9,53,CON,0,0,2,294,78,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.664427,118.895493,tcp,147.32.84.28,57053,   ->,147.32.80.13,80,FSPA_FSPA,0,0,28,13358,5495,flow=To-Background-CVUT-Proxy
2011/08/18 10:38:50.695098,27.511486,udp,147.32.84.59,18854,  <->,97.103.255.41,34448,CON,0,0,12,822,462,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:50.714057,3122.832031,udp,213.146.167.14,23408,  <->,147.32.84.229,13363,CON,0,0,6,401,221,flow=Background-UDP-Established
2011/08/18 10:38:50.723456,0.027922,tcp,147.32.86.96,55563,   ->,147.32.87.52,12489,_FSPA,,0,8,578,0,flow=Background-TCP-Established
2011/08/18 10:38:50.726966,0.122016,udp,147.32.84.59,18854,  <->,208.88.186.7,34062,CON,0,0,2,246,183,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:50.727059,0.045316,udp,147.32.84.59,18854,  <->,149.5.45.253,43051,CON,0,0,2,240,177,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:50.727065,0.056369,udp,147.32.84.59,18854,  <->,86.31.55.93,23774,CON,0,0,2,239,177,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:50.773385,0.000647,udp,196.216.50.70,5731,  <->,147.32.84.229,13363,CON,0,0,2,259,175,flow=Background-UDP-Established
2011/08/18 10:38:50.791755,0.000300,udp,147.32.85.25,40321,  <->,147.32.80.9,53,CON,0,0,2,323,85,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.798751,0.000179,udp,147.32.85.25,60023,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.799083,0.000206,udp,147.32.85.25,41140,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.811324,95.477890,udp,149.5.45.254,43020,  <->,147.32.84.229,13363,CON,0,0,6,459,234,flow=Background-UDP-Established
2011/08/18 10:38:50.817556,0.000294,udp,147.32.85.25,49384,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.817896,0.000252,udp,147.32.85.25,51678,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.821813,0.000216,udp,147.32.85.25,46313,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.822179,0.000214,udp,147.32.85.25,43720,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.846985,0.000122,udp,147.32.85.25,53651,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.847288,0.000214,udp,147.32.85.25,58304,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.849821,0.000185,udp,147.32.85.25,43590,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.850141,0.000233,udp,147.32.85.25,46357,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.878110,0.000200,udp,147.32.85.25,54841,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.878453,0.000160,udp,147.32.85.25,43215,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.879422,0.004060,udp,111.252.1.91,33515,  <->,147.32.84.229,13363,CON,0,0,4,2980,60,flow=Background-UDP-Established
2011/08/18 10:38:50.882304,0.000243,udp,147.32.85.25,39485,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.882730,0.000429,udp,147.32.85.25,33851,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.909727,0.000249,udp,147.32.85.25,56370,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.910121,0.000219,udp,147.32.85.25,60696,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.913688,0.000158,udp,147.32.85.25,42253,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.913994,0.000271,udp,147.32.85.25,35569,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.946992,0.000227,udp,147.32.85.25,44867,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.947360,0.000209,udp,147.32.85.25,53619,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.951421,0.000152,udp,147.32.85.25,33760,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.951731,0.000207,udp,147.32.85.25,34269,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.983995,0.000187,udp,147.32.85.25,41790,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:50.984321,0.000225,udp,147.32.85.25,42515,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.011779,3027.071777,udp,94.232.8.184,54881,  <->,147.32.84.229,13363,CON,0,0,4,266,146,flow=Background-UDP-Established
2011/08/18 10:38:51.040015,2523.923828,udp,201.66.162.39,49856,  <->,147.32.84.229,13363,CON,0,0,4,262,142,flow=Background-UDP-Established
2011/08/18 10:38:51.081628,0.000221,udp,147.32.84.138,54604,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.082510,0.000226,udp,147.32.84.138,35741,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.086038,0.000588,udp,118.69.77.44,57080,  <->,147.32.84.229,443,CON,0,0,2,128,60,flow=Background-UDP-Established
2011/08/18 10:38:51.087202,0.000158,udp,147.32.84.138,42938,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.087209,0.000270,udp,147.32.84.138,54676,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.092269,0.000193,udp,147.32.84.138,44916,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.092276,0.000253,udp,147.32.84.138,39233,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.097280,0.000258,udp,147.32.84.138,40404,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.097294,0.000258,udp,147.32.84.138,34372,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.102217,0.000244,udp,147.32.84.138,38174,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.104032,0.000185,udp,147.32.84.138,39973,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.107140,0.000209,udp,147.32.84.138,60775,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.107198,0.000158,udp,147.32.84.138,39044,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.112828,0.000259,udp,147.32.84.138,40857,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.113836,0.000251,udp,147.32.84.138,60303,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.143991,593.921875,udp,41.224.153.194,61483,  <->,147.32.84.229,13363,CON,0,0,4,498,374,flow=Background-UDP-Established
2011/08/18 10:38:51.176561,3499.815186,udp,117.6.3.121,51862,  <->,147.32.84.229,13363,CON,0,0,6,417,237,flow=Background-UDP-Established
2011/08/18 10:38:51.234779,0.000794,udp,195.243.80.240,57760,  <->,147.32.84.229,13363,CON,0,0,2,584,75,flow=Background-UDP-Established
2011/08/18 10:38:51.259059,0.000648,udp,66.227.95.241,16189,  <->,147.32.84.229,13363,CON,0,0,2,137,77,flow=Background-UDP-Established
2011/08/18 10:38:51.267163,0.000786,udp,78.61.53.124,59012,  <->,147.32.84.229,13363,CON,0,0,2,678,75,flow=Background-UDP-Established
2011/08/18 10:38:51.292374,9.187277,tcp,178.239.58.150,4475,   ->,147.32.85.15,80,S_,0,,3,186,186,flow=Background-TCP-Attempt
2011/08/18 10:38:51.296175,0.000442,udp,147.32.86.20,51014,  <->,147.32.80.9,53,CON,0,0,2,314,85,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.296806,0.153041,tcp,147.32.86.20,4370,   ->,87.98.230.229,80,FSPA_FSPA,0,0,61,53649,1391,flow=Background-TCP-Established
2011/08/18 10:38:51.299706,0.000775,udp,109.229.222.106,5246,  <->,147.32.84.229,13363,CON,0,0,2,313,64,flow=Background-UDP-Established
2011/08/18 10:38:51.393522,1836.833130,udp,193.6.63.109,6073,  <->,147.32.84.229,13363,CON,0,0,4,270,150,flow=Background-UDP-Established
2011/08/18 10:38:51.408275,2868.017334,udp,75.142.228.126,52054,  <->,147.32.84.229,13363,CON,0,0,12,1427,1055,flow=Background-UDP-Established
2011/08/18 10:38:51.467191,0.000756,udp,82.81.15.147,29060,  <->,147.32.84.229,13363,CON,0,0,2,546,74,flow=Background-UDP-Established
2011/08/18 10:38:51.493792,0.000695,udp,111.234.5.153,63734,  <->,147.32.84.229,13363,CON,0,0,2,553,72,flow=Background-UDP-Established
2011/08/18 10:38:51.531948,0.253997,udp,78.128.207.246,41038,   ->,239.255.255.250,1900,INT,0,,3,1144,1144,flow=Background-UDP-Attempt
2011/08/18 10:38:51.547978,0.000626,udp,111.250.170.207,63553,  <->,147.32.84.229,13363,CON,0,0,2,558,75,flow=Background-UDP-Established
2011/08/18 10:38:51.572091,2160.588379,udp,212.107.234.126,9111,  <->,147.32.84.229,13363,CON,0,0,6,1431,218,flow=Background-UDP-Established
2011/08/18 10:38:51.584167,0.499587,tcp,147.32.86.223,39856,   ->,89.221.217.12,1935,SRPA_SPA,0,0,17,8056,4201,flow=Background-TCP-Established
2011/08/18 10:38:51.616614,0.000847,udp,64.75.215.220,49244,  <->,147.32.84.229,13363,CON,0,0,2,282,161,flow=Background-UDP-Established
2011/08/18 10:38:51.634750,0.000713,udp,188.138.115.146,26170,  <->,147.32.84.229,13363,CON,0,0,2,629,75,flow=Background-UDP-Established
2011/08/18 10:38:51.650517,0.003205,tcp,147.32.86.111,2174,   ->,77.75.72.76,80,SRPA_FSPA,0,0,9,1324,840,flow=Background-TCP-Established
2011/08/18 10:38:51.653431,0.000702,udp,94.181.161.118,47018,  <->,147.32.84.229,13363,CON,0,0,2,550,72,flow=Background-UDP-Established
2011/08/18 10:38:51.695759,115.648125,tcp,88.100.205.247,20004,   ->,147.32.87.38,80,FSPA_FSPA,0,0,15,3870,2257,flow=Background-TCP-Established
2011/08/18 10:38:51.697516,0.489558,udp,109.185.207.82,10766,  <->,147.32.84.229,13363,CON,0,0,2,260,187,flow=Background-UDP-Established
2011/08/18 10:38:51.739846,0.069963,udp,151.76.222.169,10533,  <->,147.32.84.229,13363,CON,0,0,4,265,145,flow=Background-UDP-Established
2011/08/18 10:38:51.752097,0.000000,tcp,76.164.192.82,80,   ->,147.32.86.49,30256,SA_,0,,1,62,62,flow=Background-TCP-Established
2011/08/18 10:38:51.791398,49.535835,udp,24.51.73.25,57402,  <->,147.32.84.229,13363,CON,0,0,4,266,146,flow=Background-UDP-Established
2011/08/18 10:38:51.835966,2599.627686,udp,126.110.147.166,51685,  <->,147.32.84.229,13363,CON,0,0,4,2378,154,flow=Background-UDP-Established
2011/08/18 10:38:51.863820,0.002993,tcp,147.32.86.111,2175,   ->,77.75.72.76,80,FSRPA_FSPA,0,0,10,1310,826,flow=Background-TCP-Established
2011/08/18 10:38:51.878737,211.432312,tcp,151.76.222.169,10534,   ->,147.32.84.229,13363,SPA_SPA,0,0,79,6419,3522,flow=Background-TCP-Established
2011/08/18 10:38:51.903891,3592.004883,udp,147.32.84.229,13363,  <->,212.41.215.196,62551,CON,0,0,4,276,155,flow=Background-UDP-Established
2011/08/18 10:38:51.906270,0.000000,udp,78.128.207.246,42502,   ->,239.255.255.250,1900,INT,0,,1,406,406,flow=Background-UDP-Attempt
2011/08/18 10:38:51.918839,3056.052002,udp,212.166.226.44,45983,  <->,147.32.84.229,13363,CON,0,0,4,268,148,flow=Background-UDP-Established
2011/08/18 10:38:51.949208,0.352445,tcp,147.32.84.59,56907,   ->,76.13.114.90,80,FSPA_FSPA,0,0,9,1533,699,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:51.967117,0.977547,tcp,78.124.149.9,2991,   ->,147.32.84.118,6881,S_RA,0,0,6,366,186,flow=Background-TCP-Attempt
2011/08/18 10:38:51.971068,2715.969238,udp,99.2.38.31,62427,  <->,147.32.84.59,63550,CON,0,0,3,435,290,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:51.971191,2715.969238,icmp,147.32.84.59,0x0303,   ->,99.2.38.31,0x3ef8,URP,0,,2,346,346,flow=Background-Attempt-cmpgw-CVUT
2011/08/18 10:38:51.983110,0.000293,udp,147.32.86.176,18238,  <->,147.32.80.9,53,CON,0,0,2,279,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:51.991021,3277.275879,udp,91.202.235.193,23088,  <->,147.32.84.229,13363,CON,0,0,4,268,148,flow=Background-UDP-Established
2011/08/18 10:38:52.006428,0.005430,tcp,147.32.86.111,2176,   ->,77.78.99.21,80,FSRPA_FSPA,0,0,9,2200,1304,flow=Background-TCP-Established
2011/08/18 10:38:52.013759,0.112509,tcp,147.32.84.59,41438,   ->,89.167.251.252,80,FSPA_FSPA,0,0,10,1370,673,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:52.022425,0.000705,udp,77.71.56.3,15976,  <->,147.32.84.229,13363,CON,0,0,2,566,73,flow=Background-UDP-Established
2011/08/18 10:38:52.032321,0.002045,udp,147.32.86.176,61339,  <->,147.32.80.9,53,CON,0,0,2,261,72,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:52.032556,0.000473,udp,147.32.86.176,35575,  <->,147.32.80.9,53,CON,0,0,2,261,72,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:52.083888,0.004009,udp,187.122.210.204,9897,  <->,147.32.84.229,13363,CON,0,0,4,2980,60,flow=Background-UDP-Established
2011/08/18 10:38:52.091590,5.559611,tcp,147.32.84.59,52174,   ->,152.19.134.44,80,FSPA_FSPA,0,0,16,5951,824,flow=Background-Established-cmpgw-CVUT
2011/08/18 10:38:52.099991,0.000772,udp,62.53.164.158,45417,  <->,147.32.84.229,13363,CON,0,0,2,570,81,flow=Background-UDP-Established
2011/08/18 10:38:52.111011,0.000334,udp,147.32.86.20,54260,  <->,147.32.80.9,53,CON,0,0,2,284,76,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:52.111628,1.009945,tcp,147.32.86.20,4371,   ->,193.93.174.21,80,FSPA_FSPA,0,0,104,106186,1706,flow=Background-TCP-Established
2011/08/18 10:38:52.119045,0.313266,tcp,46.185.32.2,3263,   ->,147.32.85.101,80,FSPA_FSPA,0,0,25,16821,1451,flow=Background-TCP-Established
2011/08/18 10:38:52.132010,0.000756,udp,69.26.146.239,58387,  <->,147.32.84.229,13363,CON,0,0,2,317,64,flow=Background-UDP-Established
2011/08/18 10:38:52.232863,34.554459,udp,91.66.28.76,64425,  <->,147.32.84.229,13363,CON,0,0,8,1703,1463,flow=Background-UDP-Established
2011/08/18 10:38:52.235594,567.455078,udp,147.32.84.229,13363,  <->,114.36.170.121,4187,CON,0,0,4,273,153,flow=Background-UDP-Established
2011/08/18 10:38:52.235799,3119.314453,udp,147.32.84.229,13363,  <->,92.112.108.187,29785,CON,0,0,6,3213,122,flow=Background-UDP-Established
2011/08/18 10:38:52.270830,0.000316,udp,147.32.86.168,58248,  <->,147.32.80.9,53,CON,0,0,2,197,68,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:52.271466,0.000307,udp,147.32.86.168,36524,  <->,147.32.80.9,53,CON,0,0,2,212,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:52.271924,0.000308,udp,147.32.86.168,51797,  <->,147.32.80.9,53,CON,0,0,2,236,68,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/18 10:38:52.272514,2.920530,tcp,147.32.86.168,58693,   ->,193.23.48.134,80,FSPA_FSPA,0,0,13,4312,3067,flow=Background-TCP-Established
2011/08/18 10:38:52.342918,0.000000,tcp,113.105.171.59,80,   ->,147.32.85.4,10795,SA_,0,,1,66,66,flow=Background-TCP-Established
2011/08/18 10:38:52.406557,0.000915,udp,202.81.69.137,25321,  <->,147.32.84.229,13363,CON,0,0,2,136,76,flow=Background-UDP-Established
2011/08/18 10:38:52.429178,810.802856,udp,84.61.71.36,5432,  <->,147.32.84.229,13363,CON,0,0,10,1570,837,flow=Background-UDP-Established
2011/08/18 10:38:52.443540,1.210622,tcp,93.47.17.55,49970,   ->,147.32.84.118,6881,S_RA,0,0,6,366,186,flow=Background-TCP-Attempt
2011/08/18 10:38:52.455163,983.931946,udp,87.198.20.157,60823,  <->,147.32.84.229,13363,CON,0,0,8,962,708,flow=Background-UDP-Established
2011/08/18 10:38:52.531661,2.451301,udp,91.82.85.170,9748,  <->,147.32.84.229,13363,CON,0,0,4,707,581,flow=Background-UDP-Established
2011/08/18 10:38:52.541923,0.000644,udp,209.82.42.130,15078,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/18 10:38:52.621582,0.000224,udp,147.32.84.138,41285,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
